# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Thu Dec 28 12:14:09 UTC 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.060512 0.69525 10.00000 1.0621724129 2.4850590797    0.988  1.670  3.6351  2.255    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.769e-03 4.731e-03 2.607e-02 -1.000 5.948e-02 0.594 0.835 1.538 0.025
0.060512 0.69525 10.00000 1.0622783899 2.4850783880    0.988  1.668  3.6355  2.259    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.769e-03 4.731e-03 2.607e-02 -1.000 5.948e-02 0.599 0.838 1.538 0.029
0.060512 0.69525 10.00000 1.0623914003 2.4850989728    0.989  1.667  3.6359  2.262    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.769e-03 4.732e-03 2.607e-02 -1.000 5.948e-02 0.603 0.839 1.538 0.031
0.060512 0.69525 10.00000 1.0624976158 2.4851183153    0.989  1.666  3.6362  2.264    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.769e-03 4.732e-03 2.607e-02 -1.000 5.948e-02 0.605 0.840 1.537 0.033
0.060512 0.69525 10.00000 1.0625627041 2.4851301661    0.989  1.665  3.6364  2.266    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.769e-03 4.732e-03 2.607e-02 -1.000 5.948e-02 0.607 0.841 1.537 0.034
0.060512 0.69525 10.00000 1.0626153946 2.4851397584    0.989  1.665  3.6366  2.267    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.768e-03 4.732e-03 2.607e-02 -1.000 5.948e-02 0.608 0.841 1.536 0.035
0.060512 0.69525 10.00000 1.0627220869 2.4851591783    0.989  1.664  3.6368  2.268    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.768e-03 4.732e-03 2.607e-02 -1.000 5.948e-02 0.610 0.841 1.535 0.035
0.060512 0.69525 10.00000 1.0628361702 2.4851799386    0.989  1.664  3.6371  2.270    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.768e-03 4.732e-03 2.607e-02 -1.000 5.948e-02 0.611 0.840 1.533 0.036
0.060512 0.69525 10.00000 1.0629498959 2.4852006287    0.989  1.664  3.6374  2.271    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.768e-03 4.733e-03 2.607e-02 -1.000 5.948e-02 0.611 0.839 1.531 0.036
0.060512 0.69525 10.00000 1.0630558729 2.4852199045    0.989  1.664  3.6376  2.272    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.768e-03 4.733e-03 2.607e-02 -1.000 5.948e-02 0.611 0.838 1.529 0.035
0.060512 0.69525 10.00000 1.0631664991 2.4852400212    0.990  1.664  3.6378  2.273    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.768e-03 4.733e-03 2.607e-02 -1.000 5.948e-02 0.610 0.836 1.526 0.034
0.060512 0.69525 10.00000 1.0632748604 2.4852597214    0.990  1.665  3.6379  2.272    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.768e-03 4.733e-03 2.607e-02 -1.000 5.948e-02 0.608 0.833 1.523 0.031
0.060512 0.69525 10.00000 1.0633790493 2.4852786586    0.990  1.666  3.6380  2.272    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.768e-03 4.733e-03 2.607e-02 -1.000 5.948e-02 0.605 0.830 1.519 0.028
0.060512 0.69525 10.00000 1.0633884668 2.4852803701    0.990  1.666  3.6380  2.271    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.768e-03 4.733e-03 2.607e-02 -1.000 5.948e-02 0.605 0.830 1.519 0.028
0.060512 0.69525 10.00000 1.0635019541 2.4853009922    0.990  1.668  3.6380  2.270    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.767e-03 4.734e-03 2.607e-02 -1.000 5.948e-02 0.600 0.825 1.514 0.023
0.060512 0.69525 10.00000 1.0636152029 2.4853215659    0.990  1.671  3.6379  2.267    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.767e-03 4.734e-03 2.607e-02 -1.000 5.948e-02 0.594 0.818 1.508 0.016
0.060512 0.69525 10.00000 1.0637291670 2.4853422644    0.990  1.674  3.6378  2.263    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.767e-03 4.734e-03 2.607e-02 -1.000 5.948e-02 0.585 0.811 1.501 0.008
0.060512 0.69525 10.00000 1.0638377666 2.4853619839    0.990  1.678  3.6376  2.258    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.767e-03 4.734e-03 2.607e-02 -1.000 5.948e-02 0.575 0.802 1.493 -0.002
0.060512 0.69525 10.00000 1.0639500618 2.4853823696    0.990  1.684  3.6372  2.251    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.767e-03 4.734e-03 2.607e-02 -1.000 5.948e-02 0.561 0.790 1.482 -0.014
0.060512 0.69525 10.00000 1.0640594959 2.4854022311    0.991  1.690  3.6368  2.243    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.767e-03 4.735e-03 2.607e-02 -1.000 5.948e-02 0.544 0.775 1.470 -0.030
0.060512 0.69525 10.00000 1.0641709566 2.4854224556    0.991  1.699  3.6361  2.231    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.767e-03 4.735e-03 2.607e-02 -1.000 5.948e-02 0.522 0.757 1.455 -0.050
0.060512 0.69525 10.00000 1.0642772913 2.4854417454    0.991  1.708  3.6354  2.219    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.767e-03 4.735e-03 2.607e-02 -1.000 5.948e-02 0.499 0.738 1.439 -0.072
0.060512 0.69525 10.00000 1.0643906593 2.4854623063    0.991  1.724  3.6341  2.198    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.767e-03 4.735e-03 2.607e-02 -1.000 5.948e-02 0.460 0.706 1.413 -0.108
0.060512 0.69525 10.00000 1.0644981861 2.4854818031    0.991  1.744  3.6325  2.173    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.735e-03 2.607e-02 -1.000 5.948e-02 0.411 0.666 1.380 -0.152
0.060512 0.69525 10.00000 1.0645960569 2.4854995451    0.991  1.784  3.6290  2.118    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.735e-03 2.607e-02 -1.000 5.948e-02 0.311 0.586 1.318 -0.242
0.060512 0.69525 10.00000 1.0646346807 2.4855065458    0.991  1.823  3.6254  2.064    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.735e-03 2.607e-02 -1.000 5.948e-02 0.212 0.510 1.261 -0.330
0.060512 0.69525 10.00000 1.0646581650 2.4855108021    0.991  1.861  3.6220  2.013    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 0.118 0.438 1.207 -0.413
0.060512 0.69525 10.00000 1.0646752119 2.4855138916    0.991  1.903  3.6182  1.956    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 0.012 0.358 1.149 -0.505
0.060512 0.69525 10.00000 1.0646853447 2.4855157280    0.991  1.943  3.6146  1.902    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -0.088 0.285 1.096 -0.590
0.060512 0.69525 10.00000 1.0646914244 2.4855168297    0.991  1.980  3.6113  1.851    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -0.180 0.218 1.047 -0.669
0.060512 0.69525 10.00000 1.0646957159 2.4855176075    0.991  2.019  3.6077  1.798    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -0.277 0.149 0.999 -0.750
0.060512 0.69525 10.00000 1.0646988153 2.4855181692    0.991  2.059  3.6040  1.743    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -0.378 0.079 0.952 -0.834
0.060512 0.69525 10.00000 1.0647008419 2.4855185364    0.991  2.097  3.6005  1.692    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -0.471 0.014 0.906 -0.912
0.060512 0.69525 10.00000 1.0647023916 2.4855188172    0.991  2.131  3.5973  1.644    7  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -0.558 -0.042 0.871 -0.981
0.060512 0.69525 10.00000 1.0647028685 2.4855189037    0.991  2.142  3.5962  1.629    7  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -0.584 -0.059 0.862 -1.002
0.060512 0.69525 10.00000 1.0647044182 2.4855191845    0.991  2.177  3.5928  1.580    7  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -0.673 -0.116 0.827 -1.073
0.060512 0.69525 10.00000 1.0647059679 2.4855194653    0.991  2.207  3.5900  1.539    7  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -0.747 -0.164 0.796 -1.133
0.060512 0.69525 10.00000 1.0647075176 2.4855197462    0.991  2.224  3.5884  1.516    7  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -0.790 -0.189 0.785 -1.165
0.060512 0.69525 10.00000 1.0647106171 2.4855203078    0.991  2.221  3.5886  1.519    7  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -0.784 -0.185 0.787 -1.161
0.060512 0.69525 10.00000 1.0647124052 2.4855206319    0.991  2.208  3.5900  1.538    7  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -0.750 -0.167 0.794 -1.136
0.060512 0.69525 10.00000 1.0647146702 2.4855210423    0.991  2.193  3.5914  1.559    7  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -0.713 -0.143 0.809 -1.106
0.060512 0.69525 10.00000 1.0647182465 2.4855216904    0.991  2.173  3.5934  1.587    7  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -0.662 -0.110 0.830 -1.065
0.060512 0.69525 10.00000 1.0647238493 2.4855227057    0.991  2.144  3.5962  1.627    7  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -0.590 -0.064 0.857 -1.007
0.060512 0.69525 10.00000 1.0647357702 2.4855248659    0.991  2.113  3.5991  1.670    7  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -0.512 -0.015 0.886 -0.946
0.060512 0.69525 10.00000 1.0648300648 2.4855419509    0.992  2.082  3.6020  1.712    7  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -0.436 0.037 0.920 -0.883
0.060512 0.69525 10.00000 1.0649017096 2.4855549298    0.992  2.112  3.5993  1.672    7  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -0.509 -0.013 0.886 -0.944
0.060512 0.69525 10.00000 1.0649554729 2.4855646680    0.992  2.149  3.5958  1.621    7  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -0.602 -0.073 0.851 -1.018
0.060512 0.69525 10.00000 1.0649977922 2.4855723325    0.992  2.188  3.5920  1.566    7  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -0.700 -0.135 0.813 -1.096
0.060512 0.69525 10.00000 1.0650311708 2.4855783773    0.992  2.228  3.5881  1.510    7  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -0.801 -0.197 0.779 -1.175
0.060512 0.69525 10.00000 1.0650578737 2.4855832128    0.992  2.269  3.5841  1.454    7  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -0.902 -0.252 0.764 -1.250
0.060512 0.69525 10.00000 1.0650802851 2.4855872709    0.992  2.309  3.5801  1.398    7  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -1.003 -0.306 0.752 -1.325
0.060512 0.69525 10.00000 1.0650995970 2.4855907677    0.992  2.350  3.5759  1.340    7  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -1.105 -0.349 0.767 -1.392
0.060512 0.69525 10.00000 1.0651167631 2.4855938758    0.992  2.391  3.5716  1.282    7  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -1.208 -0.392 0.783 -1.460
0.060512 0.69525 10.00000 1.0651322603 2.4855966817    0.992  2.433  3.5672  1.223    7  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -1.312 -0.427 0.818 -1.522
0.060512 0.69525 10.00000 1.0651464462 2.4855992500    0.992  2.474  3.5628  1.163    7  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -1.416 -0.456 0.865 -1.579
0.060512 0.69525 10.00000 1.0651595592 2.4856016240    0.992  2.516  3.5582  1.103    7  0.000  0.448    16.58    11.57     7.98     6.19     5.02  4    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -1.521 -0.480 0.926 -1.632
0.060512 0.69525 10.00000 1.0651714802 2.4856037822    0.992  2.559  3.5535  1.042    7  0.000  0.448    18.83    12.92     8.87     6.89     5.59  4    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -1.627 -0.493 1.006 -1.674
0.060512 0.69525 10.00000 1.0651820898 2.4856057029    0.992  2.601  3.5487  0.981    7  0.000  0.448    21.39    14.43     9.86     7.67     6.23  3    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -1.732 -0.500 1.097 -1.711
0.060512 0.69525 10.00000 1.0651926994 2.4856076235    0.992  2.644  3.5437  0.917    7  0.000  0.448    24.42    16.18    11.00     8.57     6.96  3    -1e-30      0.00 5.725e-01 3.680e-01 8.765e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -1.840 -0.491 1.216 -1.732
0.060512 0.69525 10.00000 1.0652028322 2.4856094578    0.992  2.687  3.5386  0.854    7  0.000  0.448    27.86    18.14    12.27     9.57     7.78  3    -1e-30      0.00 5.725e-01 3.680e-01 8.764e-03 4.737e-03 2.607e-02 -1.000 5.948e-02 -1.947 -0.475 1.346 -1.746
0.060512 0.69525 10.00000 1.0652123690 2.4856111842    0.992  2.729  3.5335  0.791    7  0.000  0.448    31.78    20.32    13.67    10.69     8.69  3    -1e-30      0.00 5.725e-01 3.680e-01 8.763e-03 4.737e-03 2.607e-02 -1.000 5.948e-02 -2.053 -0.442 1.492 -1.742
0.060512 0.69525 10.00000 1.0652205944 2.4856126731    0.992  2.769  3.5286  0.732    7  0.000  0.448    35.98    22.63    15.15    11.86     9.65  3    -1e-30      0.00 5.725e-01 3.680e-01 8.760e-03 4.738e-03 2.607e-02 -1.000 5.948e-02 -2.153 -0.400 1.643 -1.727
0.060512 0.69525 10.00000 1.0652263165 2.4856137089    0.992  2.804  3.5242  0.679    7  0.000  0.448    40.12    24.87    16.58    13.00    10.57  3    -1e-30      0.00 5.725e-01 3.680e-01 8.757e-03 4.741e-03 2.607e-02 -1.000 5.948e-02 -2.240 -0.342 1.802 -1.691
0.060512 0.69525 10.00000 1.0652303696 2.4856144426    0.992  2.835  3.5203  0.633    7  0.000  0.448    44.19    27.05    17.96    14.10    11.47  3    -1e-30      0.00 5.725e-01 3.680e-01 8.753e-03 4.743e-03 2.607e-02 -1.000 5.948e-02 -2.316 -0.288 1.946 -1.657
0.060512 0.69525 10.00000 1.0652337074 2.4856150468    0.992  2.868  3.5160  0.583    7  0.000  0.447    49.10    29.62    19.60    15.40    12.53  2    -1e-30      0.00 5.725e-01 3.680e-01 8.748e-03 4.747e-03 2.607e-02 -1.000 5.948e-02 -2.399 -0.210 2.122 -1.600
0.060512 0.69525 10.00000 1.0652366877 2.4856155862    0.992  2.904  3.5111  0.527    7  0.000  0.447    55.12    32.75    21.57    16.97    13.81  2    -1e-30      0.00 5.725e-01 3.680e-01 8.742e-03 4.752e-03 2.607e-02 -1.000 5.948e-02 -2.489 -0.113 2.343 -1.528
0.060512 0.69525 10.00000 1.0652394295 2.4856160825    0.992  2.943  3.5058  0.467    7  0.000  0.447    62.50    36.51    23.93    18.86    15.36  2    -1e-30      0.00 5.725e-01 3.680e-01 8.735e-03 4.759e-03 2.607e-02 -1.000 5.948e-02 -2.587 -0.017 2.544 -1.453
0.060512 0.69525 10.00000 1.0652420521 2.4856165572    0.992  2.984  3.5001  0.403    7  0.000  0.446    71.45    41.00    26.73    21.11    17.19  2    -1e-30      0.00 5.725e-01 3.680e-01 8.729e-03 4.767e-03 2.607e-02 -1.000 5.948e-02 -2.690 0.085 2.742 -1.373
0.060512 0.69525 10.00000 1.0652441978 2.4856169456    0.992  3.020  3.4951  0.348    7  0.000  0.446    80.21    45.32    29.41    23.26    18.95  2    -1e-30      0.00 5.725e-01 3.680e-01 8.724e-03 4.772e-03 2.607e-02 -1.000 5.948e-02 -2.779 0.148 2.846 -1.322
0.060512 0.69525 10.00000 1.0652463436 2.4856173340    0.992  3.057  3.4897  0.288    7  0.000  0.446    90.78    50.45    32.58    25.81    21.03  2    -1e-30      0.00 5.725e-01 3.680e-01 8.722e-03 4.775e-03 2.607e-02 -1.000 5.948e-02 -2.873 0.223 2.966 -1.259
0.060512 0.69525 10.00000 1.0652487278 2.4856177656    0.992  3.099  3.4835  0.221    7  0.000  0.446   104.42    56.95    36.58    29.03    23.66  2    -1e-30      0.00 5.725e-01 3.680e-01 8.720e-03 4.776e-03 2.607e-02 -1.000 5.948e-02 -2.978 0.228 2.980 -1.259
0.060512 0.69525 10.00000 1.0652513504 2.4856182403    0.992  3.142  3.4770  0.152    7  0.000  0.446   120.64    64.54    41.22    32.77    26.71  2    -1e-30      0.00 5.725e-01 3.680e-01 8.720e-03 4.777e-03 2.607e-02 -1.000 5.948e-02 -3.086 0.224 2.986 -1.267
0.060512 0.69525 10.00000 1.0652538538 2.4856186934    0.992  3.183  3.4707  0.086    7  0.000  0.446   138.36    72.67    46.17    36.77    29.98  2    -1e-30      0.00 5.725e-01 3.680e-01 8.720e-03 4.777e-03 2.607e-02 -1.000 5.948e-02 -3.187 0.204 2.981 -1.289
0.060512 0.69525 10.00000 1.0652567148 2.4856192113    0.992  3.225  3.4640  0.018    7  0.000  0.446   159.68    82.27    51.98    41.47    33.83  1    -1e-30      0.00 5.725e-01 3.680e-01 8.720e-03 4.777e-03 2.607e-02 -1.000 5.948e-02 -3.292 0.161 2.964 -1.336
0.060512 0.69525 10.00000 1.0652595758 2.4856197291    0.992  3.263  3.4576 -0.047    7  0.000  0.446   179.68    92.41    58.08    46.42    37.88  1    -1e-30      0.00 5.725e-01 3.680e-01 8.720e-03 4.777e-03 2.607e-02 -1.000 5.948e-02 -3.389 0.113 2.946 -1.388
0.060512 0.69525 10.00000 1.0652626753 2.4856202901    0.992  3.301  3.4513 -0.109    7  0.000  0.446   197.69   103.45    64.69    51.79    42.26  1    -1e-30      0.00 5.725e-01 3.680e-01 8.720e-03 4.777e-03 2.607e-02 -1.000 5.948e-02 -3.482 0.055 2.932 -1.450
0.060512 0.69525 10.00000 1.0652657747 2.4856208511    0.992  3.338  3.4450 -0.172    7  0.000  0.446   217.57   115.84    72.07    57.79    47.18  1    -1e-30      0.00 5.725e-01 3.680e-01 8.720e-03 4.777e-03 2.607e-02 -1.000 5.948e-02 -3.575 -0.009 2.924 -1.520
0.060512 0.69525 10.00000 1.0652689934 2.4856214337    0.992  3.374  3.4386 -0.233    7  0.000  0.446   239.07   129.48    80.15    64.38    52.57  1    -1e-30      0.00 5.725e-01 3.680e-01 8.720e-03 4.777e-03 2.607e-02 -1.000 5.948e-02 -3.665 -0.073 2.921 -1.590
0.060512 0.69525 10.00000 1.0652723312 2.4856220378    0.992  3.411  3.4320 -0.296    7  0.000  0.446   263.43   145.20    89.42    71.95    58.76  1    -1e-30      0.00 5.725e-01 3.680e-01 8.720e-03 4.777e-03 2.607e-02 -1.000 5.948e-02 -3.758 -0.142 2.924 -1.666
0.060512 0.69525 10.00000 1.0652755499 2.4856226204    0.992  3.446  3.4257 -0.356    7  0.000  0.446   288.72   161.80    99.16    79.91    65.29  1    -1e-30      0.00 5.725e-01 3.680e-01 8.720e-03 4.777e-03 2.607e-02 -1.000 5.948e-02 -3.844 -0.210 2.933 -1.742
0.060512 0.69525 10.00000 1.0652786493 2.4856231814    0.992  3.480  3.4193 -0.416    7  0.000  0.446   316.57   180.38   110.01    88.79    72.56  1    -1e-30      0.00 5.725e-01 3.680e-01 8.720e-03 4.777e-03 2.607e-02 -1.000 5.948e-02 -3.931 -0.272 2.957 -1.812
0.060512 0.69525 10.00000 1.0652818680 2.4856237639    0.992  3.516  3.4125 -0.480    7  0.522  0.446   348.79   202.25   122.72    99.22    81.10  1    -1e-30      0.00 5.725e-01 3.680e-01 8.720e-03 4.777e-03 2.607e-02 -1.000 5.948e-02 -4.020 -0.345 2.924 -1.889
0.060512 0.69525 10.00000 1.0652836561 2.4856240876    0.992  3.539  3.3993 -0.555    8  0.553  0.467   382.45    -1.00    -1.00    -1.00    -1.00  1 -4.71e-06      1.56 5.725e-01 3.680e-01 9.160e-03 4.784e-03 2.613e-02 -1.000 5.951e-02 -4.078 2.046 6.839 0.201
0.060512 0.69525 10.00000 1.0652836561 2.4856240876    0.991  3.334  3.4399 -0.188    8  0.553  0.467   223.02   119.31    74.13    59.47    48.55  1 -7.06e-08      0.00 5.725e-01 3.680e-01 9.160e-03 4.784e-03 2.613e-02 -1.000 5.951e-02 -3.564 0.015 2.990 -1.499
0.060512 0.69525 10.00000 1.0652836561 2.4856240876    0.989  3.215  3.4636  0.024    8  0.553  0.467   157.38    81.22    51.34    40.96    33.41  1 -4.43e-08      0.00 5.725e-01 3.680e-01 9.160e-03 4.784e-03 2.613e-02 -1.000 5.951e-02 -3.268 0.185 2.987 -1.312
0.060512 0.69525 10.00000 1.0652836561 2.4856240876    0.986  3.077  3.4908  0.270    8  0.553  0.467    94.22    52.07    33.58    26.62    21.68  2 -2.67e-08      0.00 5.725e-01 3.680e-01 9.160e-03 4.784e-03 2.613e-02 -1.000 5.951e-02 -2.923 0.147 2.891 -1.335
